code,name,sector
091440,한울소재과학,통신장비
900260,로스웰,통신장비
010170,대한광통신,통신장비
078070,유비쿼스홀딩스,통신장비
177900,쓰리에이로직스,통신장비
049080,기가레인,통신장비
340360,다보링크,통신장비
140430,카티스,통신장비
148250,알엔투테크놀로지,통신장비
065770,CS,통신장비
056360,코위버,통신장비
031310,아이즈비전,통신장비
099520,DGI,통신장비
059180,엔더블유시,통신장비
019490,엑시큐어하이트론,통신장비
170790,파이오링크,통신장비
189350,코셋,통신장비
346010,타이드,통신장비
380540,옵티코어,통신장비
037460,삼지전자,통신장비
036690,코맥스,통신장비
264450,유비쿼스,통신장비
046310,백금T&A,통신장비
015710,코콤,통신장비
192410,오늘이엔엠,통신장비
051980,중앙첨단소재,통신장비
245450,씨앤에스링크,통신장비
418620,E8,소프트웨어
291810,핀텔,소프트웨어
275630,에스에스알,소프트웨어
158430,아톤,소프트웨어
434480,모니터랩,소프트웨어
250060,모비스,소프트웨어
430690,한싹,소프트웨어
356680,엑스게이트,소프트웨어
042510,라온시큐어,소프트웨어
058970,엠로,소프트웨어
298830,슈어소프트테크,소프트웨어
450520,인스웨이브,소프트웨어
049470,비트플래닛,소프트웨어
139670,키네마스터,소프트웨어
086960,MDS테크,소프트웨어
352910,오비고,소프트웨어
290560,파라택시스이더리움,소프트웨어
402030,코난테크놀로지,소프트웨어
300120,라온피플,소프트웨어
053580,웹케시,소프트웨어
197140,디지캡,소프트웨어
096250,와이즈넛,소프트웨어
347860,알체라,소프트웨어
208350,지란지교시큐리티,소프트웨어
150900,파수AI,소프트웨어
411080,샌즈랩,소프트웨어
258790,소프트캠프,소프트웨어
205100,엑셈,소프트웨어
290270,휴네시온,소프트웨어
065370,위세아이텍,소프트웨어
016670,디모아,소프트웨어
340810,시선AI,소프트웨어
075130,플랜티넷,소프트웨어
047560,이스트소프트,소프트웨어
088340,유라클,소프트웨어
477850,마키나락스,소프트웨어
053800,안랩,소프트웨어
184230,SGA솔루션즈,소프트웨어
290090,트윔,소프트웨어
030520,한컴,소프트웨어
131090,시큐브,소프트웨어
099390,브레인즈컴퍼니,소프트웨어
219420,링크제니시스,소프트웨어
475040,스트라드비젼,소프트웨어
148780,비큐AI,소프트웨어
050960,수산아이앤티,소프트웨어
192250,케이사인,소프트웨어
100030,인지소프트,소프트웨어
136540,윈스테크넷,소프트웨어
417860,오브젠,소프트웨어
419120,산돌,소프트웨어
189690,포시에스,소프트웨어
438700,버넥트,소프트웨어
060850,영림원소프트랩,소프트웨어
131370,알서포트,소프트웨어
418250,시큐레터,소프트웨어
495810,유비씨,소프트웨어
276040,스코넥,소프트웨어
153460,네이블,소프트웨어
079970,투비소프트,소프트웨어
078000,텔코웨어,소프트웨어
053980,오상자이엘,소프트웨어
274400,이노시뮬레이션,소프트웨어
466410,사이냅소프트,소프트웨어
296640,이노에이엑스,소프트웨어
301300,바이브컴퍼니,소프트웨어
220180,폴라리스AI핸디,소프트웨어
263860,지니언스,소프트웨어
288980,모아데이타,소프트웨어
053350,이니텍,소프트웨어
039310,세중,소프트웨어
446840,지슨,소프트웨어
321820,아티스트컴퍼니,방송과엔터테인먼트
473980,노머스,방송과엔터테인먼트
104200,NHN벅스,방송과엔터테인먼트
041510,에스엠,방송과엔터테인먼트
389140,포바이포,방송과엔터테인먼트
079160,CJ CGV,방송과엔터테인먼트
322780,코퍼스코리아,방송과엔터테인먼트
131100,티엔엔터테인먼트,방송과엔터테인먼트
122870,와이지엔터테인먼트,방송과엔터테인먼트
037270,YG PLUS,방송과엔터테인먼트
086980,쇼박스,방송과엔터테인먼트
060570,드림어스컴퍼니,방송과엔터테인먼트
035760,CJ ENM,방송과엔터테인먼트
048910,대원미디어,방송과엔터테인먼트
476080,M83,방송과엔터테인먼트
253450,스튜디오드래곤,방송과엔터테인먼트
035900,JYP Ent.,방송과엔터테인먼트
310200,애니플러스,방송과엔터테인먼트
200350,아티스트스튜디오,방송과엔터테인먼트
182360,큐브엔터,방송과엔터테인먼트
043610,KT지니뮤직,방송과엔터테인먼트
352820,하이브,방송과엔터테인먼트
054780,키이스트,방송과엔터테인먼트
361570,알비더블유,방송과엔터테인먼트
241840,에이스토리,방송과엔터테인먼트
035620,바른손이앤에이,방송과엔터테인먼트
419530,SAMG엔터,방송과엔터테인먼트
036420,콘텐트리중앙,방송과엔터테인먼트
058400,KNN,방송과엔터테인먼트
037560,LG헬로비전,방송과엔터테인먼트
052220,iMBC,방송과엔터테인먼트
078860,아이오케이이엔엠,방송과엔터테인먼트
034120,SBS,방송과엔터테인먼트
040300,YTN,방송과엔터테인먼트
476710,타조이엔터테인먼트,방송과엔터테인먼트
302920,더콘텐츠온,방송과엔터테인먼트
369370,블리츠웨이엔터테인먼트,방송과엔터테인먼트
266170,레드우즈,방송과엔터테인먼트
044480,빌리언스,방송과엔터테인먼트
068050,팬엔터테인먼트,방송과엔터테인먼트
066790,씨씨에스,방송과엔터테인먼트
063440,SM Life Design,방송과엔터테인먼트
039340,한국경제TV,방송과엔터테인먼트
206560,덱스터,방송과엔터테인먼트
047820,초록뱀미디어,방송과엔터테인먼트
160550,NEW,방송과엔터테인먼트
053210,스카이라이프,방송과엔터테인먼트
033830,티비씨,방송과엔터테인먼트
464580,닷밀,방송과엔터테인먼트
032800,판타지오,방송과엔터테인먼트
046390,삼화네트웍스,방송과엔터테인먼트
210120,캔버스엔,방송과엔터테인먼트
403850,더핑크퐁컴퍼니,방송과엔터테인먼트
173940,에프엔씨엔터,방송과엔터테인먼트
058450,한주에이알티,방송과엔터테인먼트
012170,아센디오,방송과엔터테인먼트
408900,스튜디오미르,방송과엔터테인먼트
351320,넥사다이내믹스,디스플레이장비및부품
347770,핌스,디스플레이장비및부품
079950,인베니아,디스플레이장비및부품
036090,위지트,디스플레이장비및부품
469610,이노테크,디스플레이장비및부품
457370,한켐,디스플레이장비및부품
143540,영우디에스피,디스플레이장비및부품
239890,피엔에이치테크,디스플레이장비및부품
051360,토비스,디스플레이장비및부품
171090,선익시스템,디스플레이장비및부품
213420,덕산네오룩스,디스플레이장비및부품
307180,아이엘,디스플레이장비및부품
088130,동아엘텍,디스플레이장비및부품
255440,야스,디스플레이장비및부품
137080,나래나노텍,디스플레이장비및부품
078150,HB테크놀러지,디스플레이장비및부품
419080,엔젯,디스플레이장비및부품
037330,인지디스플레,디스플레이장비및부품
250930,예선테크,디스플레이장비및부품
123860,아나패스,디스플레이장비및부품
484120,도우인시스,디스플레이장비및부품
049950,미래컴퍼니,디스플레이장비및부품
092190,서울바이오시스,디스플레이장비및부품
131760,파인텍,디스플레이장비및부품
265520,AP시스템,디스플레이장비및부품
102950,아하,디스플레이장비및부품
321260,프로이천,디스플레이장비및부품
108320,LX세미콘,디스플레이장비및부품
073110,엘엠에스,디스플레이장비및부품
155650,와이엠씨,디스플레이장비및부품
141000,비아트론,디스플레이장비및부품
290690,아리바이오홀딩스,디스플레이장비및부품
297890,HB솔루션,디스플레이장비및부품
475660,에스켐,디스플레이장비및부품
095500,미래나노텍,디스플레이장비및부품
272290,이녹스첨단소재,디스플레이장비및부품
187870,디바이스,디스플레이장비및부품
290520,신도기연,디스플레이장비및부품
054040,한국컴퓨터,디스플레이장비및부품
063760,이엘피,디스플레이장비및부품
052420,오성첨단소재,디스플레이장비및부품
068790,DMS,디스플레이장비및부품
256630,포인트엔지니어링,디스플레이장비및부품
046890,서울반도체,디스플레이장비및부품
009310,참엔지니어링,디스플레이장비및부품
238490,힘스,디스플레이장비및부품
371950,풍원정밀,디스플레이장비및부품
207490,에이펙스인텍,디스플레이장비및부품
177830,파버나인,디스플레이장비및부품
037400,우리엔터프라이즈,디스플레이장비및부품
038060,루멘스,디스플레이장비및부품
056700,신화인터텍,디스플레이장비및부품
082850,우리바이오,디스플레이장비및부품
094970,제이엠티,디스플레이장비및부품
083500,에프엔에스테크,디스플레이장비및부품
311060,엘에이티,디스플레이장비및부품
162120,루켄테크놀러지스,디스플레이장비및부품
059100,아이컴포넌트,디스플레이장비및부품
040910,아이씨디,디스플레이장비및부품
121850,코이즈,디스플레이장비및부품
096870,엘디티,디스플레이장비및부품
036170,에이치엠넥스,디스플레이장비및부품
092590,럭스피아,디스플레이장비및부품
153490,우리이앤엘하루틴,디스플레이장비및부품
069330,유아이디,디스플레이장비및부품
106240,파인테크닉스,디스플레이장비및부품
049120,파인디앤씨,디스플레이장비및부품
149950,아바텍,디스플레이장비및부품
067770,세진티에스,디스플레이장비및부품
001210,금호전기,디스플레이장비및부품
083470,이엠앤아이,디스플레이장비및부품
101000,KS인더스트리,조선
267250,HD현대,조선
108380,대양전기공업,조선
217590,티엠씨,조선
443060,HD현대마린솔루션,조선
054540,삼영엠텍,조선
333430,일승,조선
099410,동방선기,조선
071970,HD현대마린엔진,조선
009540,HD한국조선해양,조선
017960,한국카본,조선
075580,세진중공업,조선
460930,현대힘스,조선
439260,대한조선,조선
101930,인화정공,조선
073010,케이에스피,조선
077970,STX엔진,조선
042660,한화오션,조선
329180,HD현대중공업,조선
082740,한화엔진,조선
038010,제일테크노스,조선
054180,메디콕스,조선
103230,에스앤더블류,조선
065570,삼영이엔씨,조선
085310,엔케이,조선
092460,한라IMS,조선
096350,대창솔루션,조선
014940,오리엔탈정공,조선
010140,삼성중공업,조선
005360,모나미,문구류
009070,KCTC,항공화물운송과물류
086280,현대글로비스,항공화물운송과물류
032280,삼일,항공화물운송과물류
000700,유수홀딩스,항공화물운송과물류
009180,한솔로지스틱스,항공화물운송과물류
004140,동방,항공화물운송과물류
033290,로젠,항공화물운송과물류
014130,한익스프레스,항공화물운송과물류
004360,세방,항공화물운송과물류
002320,한진,항공화물운송과물류
004365,세방우,항공화물운송과물류
000120,CJ대한통운,항공화물운송과물류
223220,로지스몬,항공화물운송과물류
051160,지어소프트,판매업체
278990,EMB,판매업체
003580,HLB글로벌,판매업체
039740,한국정보공학,판매업체
102370,케이옥션,판매업체
007720,소노스퀘어,판매업체
063170,서울옥션,판매업체
009810,MDS스피어,판매업체
051390,YW,판매업체
064090,인크레더블버즈,판매업체
052020,에스티큐브,판매업체
019660,글로본,판매업체
032860,더라미,판매업체
270660,에브리봇,가정용기기와용품
065350,신성델타테크,가정용기기와용품
284740,쿠쿠홈시스,가정용기기와용품
021240,코웨이,가정용기기와용품
317870,엔바이오니아,가정용기기와용품
009450,경동나비엔,가정용기기와용품
044340,위닉스,가정용기기와용품
192400,쿠쿠홀딩스,가정용기기와용품
487580,폴레드,가정용기기와용품
066130,하츠,가정용기기와용품
002700,신일전자,가정용기기와용품
407400,꿈비,가정용기기와용품
256150,한독크린텍,가정용기기와용품
342870,오아,가정용기기와용품
024940,PN풍년,가정용기기와용품
014470,부방,가정용기기와용품
352090,스톰테크,가정용기기와용품
042600,새로닉스,가정용기기와용품
037070,파세코,가정용기기와용품
376180,피코그램,가정용기기와용품
119850,지엔씨에너지,전기장비
217320,썬테크,전기장비
294630,서남,전기장비
126340,비나텍,전기장비
229640,LS에코에너지,전기장비
125020,티씨머티리얼즈,전기장비
006340,대원전선,전기장비
475430,키스트론,전기장비
199820,제일일렉트릭,전기장비
062040,산일전기,전기장비
024840,KBI메탈,전기장비
006260,LS,전기장비
015860,일진홀딩스,전기장비
017510,세명전기,전기장비
007610,선도전기,전기장비
000500,가온전선,전기장비
479960,위너스일렉,전기장비
010120,LS ELECTRIC,전기장비
001440,대한전선,전기장비
388050,지투파워,전기장비
038460,바이오스마트,전기장비
147830,제룡산업,전기장비
178320,서진시스템,전기장비
267260,HD현대일렉트릭,전기장비
103590,일진전기,전기장비
033100,제룡전기,전기장비
006910,보성파워텍,전기장비
189860,서전기전,전기장비
006345,대원전선우,전기장비
298040,효성중공업,전기장비
107640,한중엔시에스,전기장비
208850,이비테크,전기장비
017040,광명전기,전기장비
260870,SK시그넷,전기장비
237750,피앤씨테크,전기장비
580082,KB 레버리지 반도체 TOP10 TR ETN,기타
488080,TIGER 반도체TOP10레버리지,기타
760013,키움 레버리지 반도체TOP10 ETN,기타
580043,KB 레버리지 KOSDAQ 150 선물 ETN,기타
520056,미래에셋 레버리지 코스닥150 선물 ETN,기타
233740,KODEX 코스닥150레버리지,기타
291630,KIWOOM 코스닥150선물레버리지,기타
550097,N2 레버리지 코스닥150 선물 ETN,기타
610096,메리츠 인버스 2X 천연가스 선물 ETN(H),기타
233160,TIGER 코스닥150 레버리지,기타
243880,TIGER 200IT레버리지,기타
306530,HANARO 코스닥150선물레버리지,기타
243890,TIGER 200에너지화학레버리지,기타
520098,미래에셋 레버리지 반도체 ETN,기타
500071,신한 레버리지 코스닥 150 선물 ETN,기타
530106,삼성 레버리지 코스닥150 선물 ETN,기타
278240,RISE 코스닥150선물레버리지,기타
500096,신한 인버스2X 천연가스 선물 ETN B,기타
570118,한투 인버스2X천연가스선물 ETN B,기타
530136,삼성 인버스 2X 천연가스 선물 ETN D,기타
700032,하나 인버스 2X 천연가스 선물 ETN(H),기타
494310,KODEX 반도체레버리지,기타
580071,KB 인버스 2X 천연가스 선물 ETN B,기타
700028,하나 레버리지 반도체 ETN,기타
469070,RISE AI&로봇,기타
550100,N2 인버스 2X 천연가스 선물 ETN,기타
520101,미래에셋 레버리지 SK하이닉스 단일종목ETN,기타
445290,KODEX 로봇액티브,기타
530119,삼성 레버리지 항셍테크 TR ETN(H) B,기타
570081,한투 레버리지코스닥150선물 ETN,기타
475300,SOL 반도체전공정,기타
570069,한투 레버리지플래티넘선물 ETN,기타
760032,키움 모험자본창업투자 ETN,기타
488210,KIWOOM K-반도체북미공급망,기타
396500,TIGER 반도체TOP10,기타
471990,KODEX AI반도체핵심장비,기타
475310,SOL 반도체후공정,기타
253250,KIWOOM 200선물레버리지,기타
476260,HANARO 반도체핵심공정주도주,기타
500093,신한 블룸버그 레버리지 WTI원유선물 ETN B,기타
520083,미래에셋 2X 미국 자율주행대표기업 ETN,기타
580034,KB 레버리지 FANG 플러스 ETN(H),기타
580039,KB 레버리지 KOSPI 200 선물 ETN,기타
469150,ACE AI반도체TOP3+,기타
487130,KoAct AI인프라액티브,기타
304770,HANARO 코스닥150,기타
520077,미래에셋 -1.5X 천연가스 선물 ETN,기타
760012,키움 반도체TOP10 ETN,기타
367740,HANARO Fn5G산업,기타
395270,HANARO Fn K-반도체,기타
550089,N2 월간 레버리지 코스피 200 선물 ETN,기타
123320,TIGER 레버리지,기타
455850,SOL AI반도체소부장,기타
334690,RISE 팔라듐선물(H),기타
122630,KODEX 레버리지,기타
354500,ACE 코스닥150,기타
391670,HK 베스트일레븐액티브,기타
520100,미래에셋 레버리지 삼성전자 단일종목 ETN,기타
229200,KODEX 코스닥150,기타
760008,키움 코스닥 150 TR ETN,기타
270810,RISE 코스닥150,기타
232080,TIGER 코스닥150,기타
252400,RISE 200선물레버리지,기타
316670,KIWOOM 코스닥150,기타
520054,미래에셋 레버리지 코스피200 선물 ETN,기타
261060,TIGER 코스닥150IT,기타
427120,RISE AI플랫폼,기타
152500,ACE 레버리지,기타
301400,PLUS 코스닥150,기타
304780,HANARO 200선물레버리지,기타
253150,PLUS 200선물레버리지,기타
395160,KODEX AI반도체TOP2플러스,기타
267770,TIGER 200선물레버리지,기타
450910,SOL 코스닥150,기타
091160,KODEX 반도체,기타
204450,KODEX 차이나H레버리지(H),기타
421320,PLUS 우주항공,기타
580026,KB S&P 레버리지 은 선물 ETN(H),기타
580052,KB 인버스 2X 밀 선물 ETN,기타
580065,KB 코스닥 150 TR ETN,기타
610088,메리츠 레버리지 WTI원유 선물 ETN(H),기타
461450,KODEX 코스닥글로벌,기타
500086,신한 코스닥 150 TR ETN,기타
520073,미래에셋 레버리지 미국 AI TOP3 ETN,기타
363580,KODEX 200IT TR,기타
471760,TIGER AI반도체핵심공정,기타
380340,ACE 코리아AI테크핵심산업,기타
500069,신한 레버리지 코스피 200 선물 ETN,기타
570061,한투 레버리지은선물 ETN,기타
550085,N2 코스닥 150 TR ETN,기타
417450,RISE 글로벌수소경제,기타
494220,UNICORN SK하이닉스밸류체인액티브,기타
530104,삼성 레버리지 코스피200 선물 ETN,기타
139260,TIGER 200 IT,기타
550064,N2 레버리지 은 선물 ETN(H),기타
487230,KODEX 미국AI전력핵심인프라,기타
610103,메리츠 솔랙티브 레버리지 금 선물 ETN(H),기타
306950,KODEX KRX300레버리지,기타
491010,TIGER 글로벌AI전력인프라액티브,기타
307520,TIGER 지주회사,기타
266370,KODEX IT,기타
461910,PLUS 미국테크TOP10레버리지(합성),기타
387280,TIGER 퓨처모빌리티액티브,기타
409820,KODEX 미국나스닥100레버리지(합성 H),기타
470310,UNICORN 생성형AI강소기업액티브,기타
474590,WON 반도체밸류체인액티브,기타
091230,TIGER 반도체,기타
580047,KB 레버리지 항셍테크 선물 ETN(H) B,기타
520091,미래에셋 인버스 천연가스 선물 ETN B,기타
139250,TIGER 200 에너지화학,기타
486240,DAISHIN AI반도체&인프라액티브,기타
530118,삼성 코스닥 150 TR ETN,기타
471040,KoAct 글로벌AI&로봇액티브,기타
332940,HANARO MSCI Korea TR,기타
463050,TIME K바이오액티브,기타
510043,대신 인버스 천연가스 선물 ETN(H) B,기타
471780,TIGER 코리아테크액티브,기타
326240,RISE IT플러스,기타
304760,HANARO KRX300,기타
530031,삼성 레버리지 WTI원유 선물 ETN,기타
487750,BNK 온디바이스AI,기타
367760,RISE 네트워크인프라,기타
388420,RISE 비메모리반도체액티브,기타
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),기타
395150,KODEX 웹툰&드라마,기타
459790,KIWOOM 미국성장기업30액티브,기타
550093,N2 전력인프라 Top5 ETN,기타
459560,KODEX 테슬라밸류체인FactSet,기타
225060,TIGER 이머징마켓MSCI레버리지(합성 H),기타
442090,에셋플러스 코리아대장장이액티브,기타
610112,메리츠 3X 레버리지 일본 국채 30년 ETN(H),기타
407820,에셋플러스 코리아플랫폼액티브,기타
395290,HANARO Fn K-POP&미디어,기타
446690,KODEX 아시아AI반도체exChina액티브,기타
580068,KB S&P 레버리지 WTI원유 선물 ETN B,기타
375760,HANARO 탄소효율그린뉴딜,기타
419650,PLUS 글로벌수소&차세대연료전지,기타
426030,TIME 미국나스닥100액티브,기타
475050,ACE KPOP포커스,기타
580087,KB 솔랙티브 인버스 천연가스 선물 ETN,기타
401470,KODEX 메타버스액티브,기타
570116,한투 레버리지WTI원유선물 ETN B,기타
438320,TIGER 차이나항셍테크레버리지(합성 H),기타
401170,RISE 메타버스,기타
407830,에셋플러스 글로벌플랫폼액티브,기타
462900,KoAct 바이오헬스케어액티브,기타
117460,KODEX 에너지화학,기타
404650,SOL KRX기후변화솔루션,기타
530142,삼성 중국 AI 테크 TOP5 TR ETN(H),기타
261070,TIGER 코스닥150바이오테크,기타
275300,KODEX 우량주,기타
473590,ACE 미국주식베스트셀러,기타
760026,키움 레버리지 전력 TOP5 ETN,기타
760015,키움 레버리지 바이오TOP10 ETN,기타
375270,RISE 글로벌데이터센터리츠(합성),기타
275290,KODEX 가치주,기타
700023,하나 Solactive 2X US Tech Top 10 ETN(H),기타
225040,TIGER 미국S&P500레버리지(합성 H),기타
364690,KODEX 혁신기술테마액티브,기타
237350,KODEX 코스피100,기타
461580,TIGER 코스닥글로벌,기타
570102,한투 레버리지나스닥100 ETN B,기타
475070,KoAct 글로벌친환경전력인프라액티브,기타
760006,키움 KPOP ETN,기타
520037,미래에셋 코스피200 선물 ETN,기타
530115,삼성 레버리지 나스닥 100 TR ETN,기타
530133,삼성 블룸버그 레버리지 WTI원유선물 ETN B,기타
550069,N2 레버리지 구리 선물 ETN(H),기타
530113,삼성 레버리지 S&P500 선물 ETN,기타
530124,삼성 레버리지 일본니케이225선물 ETN(H),기타
404540,TIGER KRX기후변화솔루션,기타
448100,WON 200,기타
315270,TIGER 200커뮤니케이션서비스,기타
277540,ACE 아시아TOP50,기타
298770,KODEX 한국대만IT프리미어,기타
465660,TIGER 일본반도체FACTSET,기타
403790,MIDAS 코스피액티브,기타
100910,KIWOOM KRX100,기타
610100,메리츠 레버리지 은 선물 ETN(H),기타
377990,TIGER Fn신재생에너지,기타
610087,메리츠 WTI원유 선물 ETN(H),기타
476850,KoAct 배당성장액티브,기타
570022,한투 레버리지S&P500선물 ETN(H),기타
153270,KIWOOM 코스피100,기타
290130,RISE ESG사회책임투자,기타
495750,HANARO 코리아밸류업,기타
266390,KODEX 경기소비재,기타
610028,메리츠 레버리지 구리 선물 ETN(H),기타
250730,RISE 차이나HSCEI(H),기타
457990,PLUS 태양광&ESS,기타
481180,SOL 미국AI소프트웨어,기타
140710,KODEX 운송,기타
157490,TIGER 소프트웨어,기타
291890,KODEX MSCI EM선물(H),기타
244580,KODEX 바이오,기타
473460,KODEX 미국서학개미,기타
485690,RISE 미국AI밸류체인TOP3Plus,기타
444200,SOL 코리아메가테크액티브,기타
314250,KODEX 미국빅테크10(H),기타
495230,KoAct 코리아밸류업액티브,기타
580079,KB 레버리지 은 선물 ETN,기타
469790,KIWOOM 코리아테크TOP10,기타
550084,N2 코스피 200 TR ETN,기타
225130,ACE 골드선물 레버리지(합성 H),기타
332930,HANARO 200TR,기타
395760,PLUS ESG성장주액티브,기타
388280,RISE K엔터&여행레저,기타
580083,KB 레버리지 미국 S&P500 선물 ETN B,기타
069500,KODEX 200,기타
413930,WON AI ESG액티브,기타
483320,ACE 엔비디아밸류체인액티브,기타
490590,RISE 미국AI밸류체인데일리고정커버드콜,기타
140950,파워 코스피100,기타
442580,PLUS 글로벌HBM반도체,기타
292500,SOL KRX300,기타
428560,KODEX 미국ETF산업Top10 Indxx,기타
570029,한투 코스피양매도3%OTM ETN,기타
418660,TIGER 미국나스닥100레버리지(합성),기타
495040,PLUS 코리아밸류업,기타
700027,하나 반도체 ETN,기타
500029,신한 레버리지 은 선물 ETN(H),기타
580032,KB 레버리지 구리 선물 ETN(H),기타
293180,HANARO 200,기타
152870,파워 200,기타
226490,KODEX 코스피,기타
292050,RISE KRX300,기타
328370,PLUS 코스피TR,기타
294400,KIWOOM 200TR,기타
457930,BNK 미래전략기술액티브,기타
102110,TIGER 200,기타
105190,ACE 200,기타
295040,SOL 200TR,기타
361580,RISE 200TR,기타
365040,TIGER AI코리아그로스액티브,기타
442260,마이티 다이나믹퀀트액티브,기타
156080,KODEX MSCI Korea,기타
278530,KODEX 200TR,기타
494890,KODEX 200액티브,기타
108590,TREX 200,기타
520082,미래에셋 미국 자율주행대표기업 ETN,기타
570072,한투 레버리지구리선물 ETN,기타
148020,RISE 200,기타
385720,TIME 코스피액티브,기타
487240,KODEX AI전력핵심설비,기타
385520,KODEX 자율주행액티브,기타
069660,KIWOOM 200,기타
448570,FOCUS AI코리아액티브,기타
464600,SOL 자동차소부장Fn,기타
483330,ACE 마이크로소프트밸류체인액티브,기타
491820,HANARO 전력설비투자,기타
760007,키움 코스피 200 TR ETN,기타
228800,TIGER 여행레저,기타
463680,KODEX 미국S&P500테크놀로지,기타
530128,삼성 레버리지 미국다우존스 선물 ETN,기타
228820,TIGER KTOP30,기타
266360,KODEX K콘텐츠,기타
276650,RISE 글로벌테크놀로지(합성 H),기타
332500,ACE 200TR,기타
238720,ACE 일본Nikkei225(H),기타
434960,DAISHIN K200,기타
530061,삼성 레버리지 은 선물 ETN(H),기타
610090,메리츠 일본 국채 10년 ETN,기타
159800,마이티 코스피100,기타
277630,TIGER 코스피,기타
325010,KODEX 성장주,기타
498400,KODEX 200타겟위클리커버드콜,기타
280320,ACE 미국IT인터넷(합성 H),기타
570085,한투 인도네시아대표원자재 ETN,기타
228810,TIGER 미디어컨텐츠,기타
550041,N2 미국 IT TOP5 ETN(H),기타
279540,KODEX 최소변동성,기타
360150,KODEX 코스닥150롱코스피200숏선물,기타
454320,HANARO CAPEX설비투자iSelect,기타
302450,RISE 코스피,기타
451060,1Q 200액티브,기타
395750,PLUS ESG가치주액티브,기타
520092,미래에셋 레버리지 은 선물 ETN B,기타
152100,PLUS 200,기타
385510,KODEX 신재생에너지액티브,기타
488290,MIDAS 일본테크액티브,기타
147970,TIGER 모멘텀,기타
310970,TIGER MSCI Korea TR,기타
381570,HANARO Fn친환경에너지,기타
530063,삼성 레버리지 구리 선물 ETN(H),기타
530089,삼성 은 선물 ETN(H),기타
580010,KB Wise 분할매매 ETN,기타
292190,KODEX KRX300,기타
376410,TIGER 탄소효율그린뉴딜,기타
244620,KODEX 모멘텀Plus,기타
365000,TIGER 인터넷TOP10,기타
520072,미래에셋 미국 AI TOP3 ETN,기타
166400,TIGER 200커버드콜OTM,기타
292160,TIGER KRX300,기타
473640,HANARO 글로벌금채굴기업,기타
530141,삼성 중국 자동차 TOP5 TR ETN(H),기타
570125,한투 솔랙티브레버리지금선물 ETN,기타
466950,TIGER 글로벌AI액티브,기타
488200,KIWOOM K-2차전지북미공급망,기타
496120,ACE 코리아밸류업,기타
610091,메리츠 3X 레버리지 일본 국채 10년 ETN,기타
300610,TIGER K게임,기타
371450,TIGER 글로벌클라우드컴퓨팅INDXX,기타
456600,TIME 글로벌AI인공지능액티브,기타
472150,TIGER 배당커버드콜액티브,기타
400970,TIGER Fn메타버스,기타
472160,TIGER 미국테크TOP10 INDXX(H),기타
486450,SOL 미국AI전력인프라,기타
140570,RISE 수출주,기타
454180,KIWOOM 차이나내수소비TOP CSI,기타
373490,KODEX 코리아혁신성장액티브,기타
304940,KODEX 미국나스닥100선물(H),기타
469050,RISE 미국반도체NYSE(H),기타
570063,한투 베트남VN30선물 ETN(H),기타
140580,RISE 우량업종대표주,기타
245360,TIGER 차이나HSCEI,기타
275280,KODEX 모멘텀주,기타
407310,HANARO 200 TOP10,기타
448300,TIGER 미국나스닥100(H),기타
464310,TIGER 글로벌AI&로보틱스 INDXX,기타
491220,PLUS 200TR,기타
500036,신한 인버스 2X 미국달러 선물 ETN,기타
500050,신한 레버리지 S&P500 선물 ETN,기타
337140,KODEX 코스피대형주,기타
305050,ACE 코스피,기타
449190,KODEX 미국나스닥100(H),기타
495940,RISE 미국AI테크액티브,기타
530117,삼성 코스피 200 TR ETN,기타
453080,KIWOOM 미국나스닥100(H),기타
261220,KODEX WTI원유선물(H),기타
310080,RISE 중국MSCI China(H),기타
300640,RISE 게임테마,기타
500099,신한 WTI원유 선물 ETN,기타
102970,KODEX 증권,기타
143860,TIGER 헬스케어,기타
130680,TIGER 원유선물Enhanced(H),기타
465580,ACE 미국빅테크TOP7 Plus,기타
472840,IBK 200,기타
229720,KODEX KTOP30,기타
423920,TIGER 미국필라델피아반도체레버리지(합성),기타
610099,메리츠 은 선물 ETN(H),기타
253280,RISE 헬스케어,기타
337160,KODEX 200ESG,기타
498270,KIWOOM 미국양자컴퓨팅,기타
122090,PLUS 코스피50,기타
291130,ACE MSCI멕시코(합성),기타
117690,TIGER 차이나항셍30,기타
157500,TIGER 증권,기타
700029,하나 S&P 레버리지 WTI원유 선물 ETN B,기타
105780,RISE 5대그룹주,기타
570094,한투 일본엔선물 ETN C,기타
289480,TIGER 200커버드콜,기타
310960,TIGER 200TR,기타
570065,한투 레버리지베트남VN30선물 ETN(H),기타
404120,TIME K신재생에너지액티브,기타
570121,한투 금선물 ETN,기타
483570,KCGI 미국S&P500 TOP10,기타
530120,삼성 나스닥 100 TR ETN,기타
099140,KODEX 차이나H,기타
292150,TIGER 코리아TOP10,기타
226380,ACE Fn성장소비주도주,기타
261140,TIGER 우선주,기타
496080,TIGER 코리아밸류업,기타
289260,TIGER MSCI KOREA ESG리더스,기타
498050,HANARO 바이오코리아액티브,기타
495850,KODEX 코리아밸류업,기타
520086,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,기타
423170,SOL 글로벌AI반도체탑픽액티브,기타
570098,한투 레버리지엔달러선물 ETN(H),기타
496090,KIWOOM 코리아밸류업,기타
277640,TIGER 코스피대형주,기타
